rule_entity_id,rule_id,entity_type_id,mapping_status
S-LA-CTE-V1-partnership,S-LA-CTE-V1,partnership,candidate_filter_not_final_eligibility
S-LA-CTE-V1-llp,S-LA-CTE-V1,llp,candidate_filter_not_final_eligibility
S-LA-CTE-V1-private_company,S-LA-CTE-V1,private_company,candidate_filter_not_final_eligibility
S-LA-CTE-V1-public_company,S-LA-CTE-V1,public_company,candidate_filter_not_final_eligibility
S-LA-CTE-V1-trust,S-LA-CTE-V1,trust,candidate_filter_not_final_eligibility
S-LA-CTE-V1-society,S-LA-CTE-V1,society,candidate_filter_not_final_eligibility
S-LA-CTE-V1-section8,S-LA-CTE-V1,section8,candidate_filter_not_final_eligibility
S-LA-CTE-V1-other,S-LA-CTE-V1,other,candidate_filter_not_final_eligibility
S-LA-CTO-V1-sole_proprietor,S-LA-CTO-V1,sole_proprietor,candidate_filter_not_final_eligibility
S-LA-CTO-V1-partnership,S-LA-CTO-V1,partnership,candidate_filter_not_final_eligibility
S-LA-CTO-V1-llp,S-LA-CTO-V1,llp,candidate_filter_not_final_eligibility
S-LA-CTO-V1-private_company,S-LA-CTO-V1,private_company,candidate_filter_not_final_eligibility
S-LA-CTO-V1-public_company,S-LA-CTO-V1,public_company,candidate_filter_not_final_eligibility
S-LA-CTO-V1-trust,S-LA-CTO-V1,trust,candidate_filter_not_final_eligibility
S-LA-CTO-V1-society,S-LA-CTO-V1,society,candidate_filter_not_final_eligibility
S-LA-CTO-V1-section8,S-LA-CTO-V1,section8,candidate_filter_not_final_eligibility
S-LA-CTO-V1-other,S-LA-CTO-V1,other,candidate_filter_not_final_eligibility
S-ML-EXCISE-V1-sole_proprietor,S-ML-EXCISE-V1,sole_proprietor,candidate_filter_not_final_eligibility
S-ML-EXCISE-V1-partnership,S-ML-EXCISE-V1,partnership,candidate_filter_not_final_eligibility
S-ML-EXCISE-V1-llp,S-ML-EXCISE-V1,llp,candidate_filter_not_final_eligibility
S-ML-EXCISE-V1-private_company,S-ML-EXCISE-V1,private_company,candidate_filter_not_final_eligibility
S-ML-EXCISE-V1-public_company,S-ML-EXCISE-V1,public_company,candidate_filter_not_final_eligibility
S-ML-EXCISE-V1-trust,S-ML-EXCISE-V1,trust,candidate_filter_not_final_eligibility
S-ML-EXCISE-V1-society,S-ML-EXCISE-V1,society,candidate_filter_not_final_eligibility
S-ML-EXCISE-V1-section8,S-ML-EXCISE-V1,section8,candidate_filter_not_final_eligibility
S-ML-EXCISE-V1-other,S-ML-EXCISE-V1,other,candidate_filter_not_final_eligibility
S-KL-RERA-V1-sole_proprietor,S-KL-RERA-V1,sole_proprietor,candidate_filter_not_final_eligibility
S-KL-RERA-V1-partnership,S-KL-RERA-V1,partnership,candidate_filter_not_final_eligibility
S-KL-RERA-V1-llp,S-KL-RERA-V1,llp,candidate_filter_not_final_eligibility
S-KL-RERA-V1-private_company,S-KL-RERA-V1,private_company,candidate_filter_not_final_eligibility
S-KL-RERA-V1-public_company,S-KL-RERA-V1,public_company,candidate_filter_not_final_eligibility
S-KL-RERA-V1-trust,S-KL-RERA-V1,trust,candidate_filter_not_final_eligibility
S-KL-RERA-V1-society,S-KL-RERA-V1,society,candidate_filter_not_final_eligibility
S-KL-RERA-V1-section8,S-KL-RERA-V1,section8,candidate_filter_not_final_eligibility
S-KL-RERA-V1-other,S-KL-RERA-V1,other,candidate_filter_not_final_eligibility
S-DL-MCD-GTL-V1-sole_proprietor,S-DL-MCD-GTL-V1,sole_proprietor,candidate_filter_not_final_eligibility
S-DL-MCD-GTL-V1-partnership,S-DL-MCD-GTL-V1,partnership,candidate_filter_not_final_eligibility
S-DL-MCD-GTL-V1-llp,S-DL-MCD-GTL-V1,llp,candidate_filter_not_final_eligibility
S-DL-MCD-GTL-V1-private_company,S-DL-MCD-GTL-V1,private_company,candidate_filter_not_final_eligibility
S-DL-MCD-GTL-V1-public_company,S-DL-MCD-GTL-V1,public_company,candidate_filter_not_final_eligibility
S-DL-MCD-GTL-V1-trust,S-DL-MCD-GTL-V1,trust,candidate_filter_not_final_eligibility
S-DL-MCD-GTL-V1-society,S-DL-MCD-GTL-V1,society,candidate_filter_not_final_eligibility
S-DL-MCD-GTL-V1-section8,S-DL-MCD-GTL-V1,section8,candidate_filter_not_final_eligibility
S-DL-MCD-GTL-V1-other,S-DL-MCD-GTL-V1,other,candidate_filter_not_final_eligibility
S-TN-GCC-TRADE-V1-sole_proprietor,S-TN-GCC-TRADE-V1,sole_proprietor,candidate_filter_not_final_eligibility
S-TN-GCC-TRADE-V1-partnership,S-TN-GCC-TRADE-V1,partnership,candidate_filter_not_final_eligibility
S-TN-GCC-TRADE-V1-llp,S-TN-GCC-TRADE-V1,llp,candidate_filter_not_final_eligibility
S-TN-GCC-TRADE-V1-private_company,S-TN-GCC-TRADE-V1,private_company,candidate_filter_not_final_eligibility
S-TN-GCC-TRADE-V1-public_company,S-TN-GCC-TRADE-V1,public_company,candidate_filter_not_final_eligibility
S-TN-GCC-TRADE-V1-trust,S-TN-GCC-TRADE-V1,trust,candidate_filter_not_final_eligibility
S-TN-GCC-TRADE-V1-society,S-TN-GCC-TRADE-V1,society,candidate_filter_not_final_eligibility
S-TN-GCC-TRADE-V1-section8,S-TN-GCC-TRADE-V1,section8,candidate_filter_not_final_eligibility
S-TN-GCC-TRADE-V1-other,S-TN-GCC-TRADE-V1,other,candidate_filter_not_final_eligibility
IF001-V1-private_company,IF001-V1,private_company,candidate_filter_not_final_eligibility
IF001-V1-public_company,IF001-V1,public_company,candidate_filter_not_final_eligibility
IF001-V1-section8,IF001-V1,section8,candidate_filter_not_final_eligibility
IF001-V1-llp,IF001-V1,llp,candidate_filter_not_final_eligibility
IF001-V1-partnership,IF001-V1,partnership,candidate_filter_not_final_eligibility
IF001-V1-other,IF001-V1,other,candidate_filter_not_final_eligibility
IF002-V1-private_company,IF002-V1,private_company,candidate_filter_not_final_eligibility
IF002-V1-public_company,IF002-V1,public_company,candidate_filter_not_final_eligibility
IF002-V1-section8,IF002-V1,section8,candidate_filter_not_final_eligibility
IF003-V1-private_company,IF003-V1,private_company,candidate_filter_not_final_eligibility
IF003-V1-public_company,IF003-V1,public_company,candidate_filter_not_final_eligibility
IF003-V1-section8,IF003-V1,section8,candidate_filter_not_final_eligibility
IF004-V1-private_company,IF004-V1,private_company,candidate_filter_not_final_eligibility
IF004-V1-public_company,IF004-V1,public_company,candidate_filter_not_final_eligibility
IF004-V1-section8,IF004-V1,section8,candidate_filter_not_final_eligibility
IF005-V1-sole_proprietor,IF005-V1,sole_proprietor,candidate_filter_not_final_eligibility
IF005-V1-partnership,IF005-V1,partnership,candidate_filter_not_final_eligibility
IF005-V1-llp,IF005-V1,llp,candidate_filter_not_final_eligibility
IF005-V1-private_company,IF005-V1,private_company,candidate_filter_not_final_eligibility
IF005-V1-public_company,IF005-V1,public_company,candidate_filter_not_final_eligibility
IF005-V1-trust,IF005-V1,trust,candidate_filter_not_final_eligibility
IF005-V1-society,IF005-V1,society,candidate_filter_not_final_eligibility
IF005-V1-section8,IF005-V1,section8,candidate_filter_not_final_eligibility
IF005-V1-other,IF005-V1,other,candidate_filter_not_final_eligibility
IF006-V1-trust,IF006-V1,trust,candidate_filter_not_final_eligibility
IF006-V1-society,IF006-V1,society,candidate_filter_not_final_eligibility
IF006-V1-section8,IF006-V1,section8,candidate_filter_not_final_eligibility
IF007-V1-sole_proprietor,IF007-V1,sole_proprietor,candidate_filter_not_final_eligibility
IF007-V1-partnership,IF007-V1,partnership,candidate_filter_not_final_eligibility
IF007-V1-llp,IF007-V1,llp,candidate_filter_not_final_eligibility
IF007-V1-private_company,IF007-V1,private_company,candidate_filter_not_final_eligibility
IF007-V1-public_company,IF007-V1,public_company,candidate_filter_not_final_eligibility
IF007-V1-trust,IF007-V1,trust,candidate_filter_not_final_eligibility
IF007-V1-society,IF007-V1,society,candidate_filter_not_final_eligibility
IF007-V1-section8,IF007-V1,section8,candidate_filter_not_final_eligibility
IF007-V1-other,IF007-V1,other,candidate_filter_not_final_eligibility
IF008-V1-sole_proprietor,IF008-V1,sole_proprietor,candidate_filter_not_final_eligibility
IF008-V1-partnership,IF008-V1,partnership,candidate_filter_not_final_eligibility
IF008-V1-llp,IF008-V1,llp,candidate_filter_not_final_eligibility
IF008-V1-private_company,IF008-V1,private_company,candidate_filter_not_final_eligibility
IF008-V1-public_company,IF008-V1,public_company,candidate_filter_not_final_eligibility
IF008-V1-trust,IF008-V1,trust,candidate_filter_not_final_eligibility
IF008-V1-society,IF008-V1,society,candidate_filter_not_final_eligibility
IF008-V1-section8,IF008-V1,section8,candidate_filter_not_final_eligibility
IF008-V1-other,IF008-V1,other,candidate_filter_not_final_eligibility
IF009-V1-llp,IF009-V1,llp,candidate_filter_not_final_eligibility
IF010-V1-private_company,IF010-V1,private_company,candidate_filter_not_final_eligibility
IF010-V1-public_company,IF010-V1,public_company,candidate_filter_not_final_eligibility
IF010-V1-section8,IF010-V1,section8,candidate_filter_not_final_eligibility
IF011-V1-private_company,IF011-V1,private_company,candidate_filter_not_final_eligibility
IF011-V1-public_company,IF011-V1,public_company,candidate_filter_not_final_eligibility
IF011-V1-section8,IF011-V1,section8,candidate_filter_not_final_eligibility
IF012-V1-private_company,IF012-V1,private_company,candidate_filter_not_final_eligibility
IF012-V1-public_company,IF012-V1,public_company,candidate_filter_not_final_eligibility
IF012-V1-section8,IF012-V1,section8,candidate_filter_not_final_eligibility
IF013-V1-sole_proprietor,IF013-V1,sole_proprietor,candidate_filter_not_final_eligibility
IF013-V1-partnership,IF013-V1,partnership,candidate_filter_not_final_eligibility
IF013-V1-llp,IF013-V1,llp,candidate_filter_not_final_eligibility
IF013-V1-private_company,IF013-V1,private_company,candidate_filter_not_final_eligibility
IF013-V1-public_company,IF013-V1,public_company,candidate_filter_not_final_eligibility
IF013-V1-trust,IF013-V1,trust,candidate_filter_not_final_eligibility
IF013-V1-society,IF013-V1,society,candidate_filter_not_final_eligibility
IF013-V1-section8,IF013-V1,section8,candidate_filter_not_final_eligibility
IF013-V1-other,IF013-V1,other,candidate_filter_not_final_eligibility
IF014-V1-sole_proprietor,IF014-V1,sole_proprietor,candidate_filter_not_final_eligibility
IF014-V1-partnership,IF014-V1,partnership,candidate_filter_not_final_eligibility
IF014-V1-llp,IF014-V1,llp,candidate_filter_not_final_eligibility
IF014-V1-private_company,IF014-V1,private_company,candidate_filter_not_final_eligibility
IF014-V1-public_company,IF014-V1,public_company,candidate_filter_not_final_eligibility
IF014-V1-trust,IF014-V1,trust,candidate_filter_not_final_eligibility
IF014-V1-society,IF014-V1,society,candidate_filter_not_final_eligibility
IF014-V1-section8,IF014-V1,section8,candidate_filter_not_final_eligibility
IF014-V1-other,IF014-V1,other,candidate_filter_not_final_eligibility
IF015-V1-private_company,IF015-V1,private_company,candidate_filter_not_final_eligibility
IF015-V1-partnership,IF015-V1,partnership,candidate_filter_not_final_eligibility
IF015-V1-llp,IF015-V1,llp,candidate_filter_not_final_eligibility
IF015-V1-other,IF015-V1,other,candidate_filter_not_final_eligibility
IF016-V1-private_company,IF016-V1,private_company,candidate_filter_not_final_eligibility
IF016-V1-public_company,IF016-V1,public_company,candidate_filter_not_final_eligibility
IF016-V1-section8,IF016-V1,section8,candidate_filter_not_final_eligibility
AX001-V1-sole_proprietor,AX001-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX001-V1-partnership,AX001-V1,partnership,candidate_filter_not_final_eligibility
AX001-V1-llp,AX001-V1,llp,candidate_filter_not_final_eligibility
AX001-V1-private_company,AX001-V1,private_company,candidate_filter_not_final_eligibility
AX001-V1-public_company,AX001-V1,public_company,candidate_filter_not_final_eligibility
AX001-V1-trust,AX001-V1,trust,candidate_filter_not_final_eligibility
AX001-V1-society,AX001-V1,society,candidate_filter_not_final_eligibility
AX001-V1-section8,AX001-V1,section8,candidate_filter_not_final_eligibility
AX001-V1-other,AX001-V1,other,candidate_filter_not_final_eligibility
AX001-V1-individual,AX001-V1,individual,candidate_filter_not_final_eligibility
AX001-V1-huf,AX001-V1,huf,candidate_filter_not_final_eligibility
AX002-V1-sole_proprietor,AX002-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX002-V1-partnership,AX002-V1,partnership,candidate_filter_not_final_eligibility
AX002-V1-llp,AX002-V1,llp,candidate_filter_not_final_eligibility
AX002-V1-private_company,AX002-V1,private_company,candidate_filter_not_final_eligibility
AX002-V1-public_company,AX002-V1,public_company,candidate_filter_not_final_eligibility
AX002-V1-trust,AX002-V1,trust,candidate_filter_not_final_eligibility
AX002-V1-society,AX002-V1,society,candidate_filter_not_final_eligibility
AX002-V1-section8,AX002-V1,section8,candidate_filter_not_final_eligibility
AX002-V1-other,AX002-V1,other,candidate_filter_not_final_eligibility
AX002-V1-individual,AX002-V1,individual,candidate_filter_not_final_eligibility
AX002-V1-huf,AX002-V1,huf,candidate_filter_not_final_eligibility
AX003-V1-sole_proprietor,AX003-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX003-V1-partnership,AX003-V1,partnership,candidate_filter_not_final_eligibility
AX003-V1-llp,AX003-V1,llp,candidate_filter_not_final_eligibility
AX003-V1-private_company,AX003-V1,private_company,candidate_filter_not_final_eligibility
AX003-V1-public_company,AX003-V1,public_company,candidate_filter_not_final_eligibility
AX003-V1-trust,AX003-V1,trust,candidate_filter_not_final_eligibility
AX003-V1-society,AX003-V1,society,candidate_filter_not_final_eligibility
AX003-V1-section8,AX003-V1,section8,candidate_filter_not_final_eligibility
AX003-V1-other,AX003-V1,other,candidate_filter_not_final_eligibility
AX003-V1-individual,AX003-V1,individual,candidate_filter_not_final_eligibility
AX003-V1-huf,AX003-V1,huf,candidate_filter_not_final_eligibility
AX004-V1-individual,AX004-V1,individual,candidate_filter_not_final_eligibility
AX005-V1-sole_proprietor,AX005-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX005-V1-partnership,AX005-V1,partnership,candidate_filter_not_final_eligibility
AX005-V1-llp,AX005-V1,llp,candidate_filter_not_final_eligibility
AX005-V1-private_company,AX005-V1,private_company,candidate_filter_not_final_eligibility
AX005-V1-public_company,AX005-V1,public_company,candidate_filter_not_final_eligibility
AX005-V1-trust,AX005-V1,trust,candidate_filter_not_final_eligibility
AX005-V1-society,AX005-V1,society,candidate_filter_not_final_eligibility
AX005-V1-section8,AX005-V1,section8,candidate_filter_not_final_eligibility
AX005-V1-other,AX005-V1,other,candidate_filter_not_final_eligibility
AX005-V1-individual,AX005-V1,individual,candidate_filter_not_final_eligibility
AX005-V1-huf,AX005-V1,huf,candidate_filter_not_final_eligibility
AX006-V1-sole_proprietor,AX006-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX006-V1-partnership,AX006-V1,partnership,candidate_filter_not_final_eligibility
AX006-V1-llp,AX006-V1,llp,candidate_filter_not_final_eligibility
AX006-V1-private_company,AX006-V1,private_company,candidate_filter_not_final_eligibility
AX006-V1-public_company,AX006-V1,public_company,candidate_filter_not_final_eligibility
AX006-V1-trust,AX006-V1,trust,candidate_filter_not_final_eligibility
AX006-V1-society,AX006-V1,society,candidate_filter_not_final_eligibility
AX006-V1-section8,AX006-V1,section8,candidate_filter_not_final_eligibility
AX006-V1-other,AX006-V1,other,candidate_filter_not_final_eligibility
AX006-V1-individual,AX006-V1,individual,candidate_filter_not_final_eligibility
AX006-V1-huf,AX006-V1,huf,candidate_filter_not_final_eligibility
AX007-V1-sole_proprietor,AX007-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX007-V1-partnership,AX007-V1,partnership,candidate_filter_not_final_eligibility
AX007-V1-llp,AX007-V1,llp,candidate_filter_not_final_eligibility
AX007-V1-private_company,AX007-V1,private_company,candidate_filter_not_final_eligibility
AX007-V1-public_company,AX007-V1,public_company,candidate_filter_not_final_eligibility
AX007-V1-trust,AX007-V1,trust,candidate_filter_not_final_eligibility
AX007-V1-society,AX007-V1,society,candidate_filter_not_final_eligibility
AX007-V1-section8,AX007-V1,section8,candidate_filter_not_final_eligibility
AX007-V1-other,AX007-V1,other,candidate_filter_not_final_eligibility
AX007-V1-individual,AX007-V1,individual,candidate_filter_not_final_eligibility
AX007-V1-huf,AX007-V1,huf,candidate_filter_not_final_eligibility
AX008-V1-sole_proprietor,AX008-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX008-V1-partnership,AX008-V1,partnership,candidate_filter_not_final_eligibility
AX008-V1-llp,AX008-V1,llp,candidate_filter_not_final_eligibility
AX008-V1-private_company,AX008-V1,private_company,candidate_filter_not_final_eligibility
AX008-V1-public_company,AX008-V1,public_company,candidate_filter_not_final_eligibility
AX008-V1-trust,AX008-V1,trust,candidate_filter_not_final_eligibility
AX008-V1-society,AX008-V1,society,candidate_filter_not_final_eligibility
AX008-V1-section8,AX008-V1,section8,candidate_filter_not_final_eligibility
AX008-V1-other,AX008-V1,other,candidate_filter_not_final_eligibility
AX008-V1-individual,AX008-V1,individual,candidate_filter_not_final_eligibility
AX008-V1-huf,AX008-V1,huf,candidate_filter_not_final_eligibility
AX009-V1-sole_proprietor,AX009-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX009-V1-partnership,AX009-V1,partnership,candidate_filter_not_final_eligibility
AX009-V1-llp,AX009-V1,llp,candidate_filter_not_final_eligibility
AX009-V1-private_company,AX009-V1,private_company,candidate_filter_not_final_eligibility
AX009-V1-public_company,AX009-V1,public_company,candidate_filter_not_final_eligibility
AX009-V1-trust,AX009-V1,trust,candidate_filter_not_final_eligibility
AX009-V1-society,AX009-V1,society,candidate_filter_not_final_eligibility
AX009-V1-section8,AX009-V1,section8,candidate_filter_not_final_eligibility
AX009-V1-other,AX009-V1,other,candidate_filter_not_final_eligibility
AX009-V1-individual,AX009-V1,individual,candidate_filter_not_final_eligibility
AX009-V1-huf,AX009-V1,huf,candidate_filter_not_final_eligibility
AX010-V1-sole_proprietor,AX010-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX010-V1-partnership,AX010-V1,partnership,candidate_filter_not_final_eligibility
AX010-V1-llp,AX010-V1,llp,candidate_filter_not_final_eligibility
AX010-V1-private_company,AX010-V1,private_company,candidate_filter_not_final_eligibility
AX010-V1-public_company,AX010-V1,public_company,candidate_filter_not_final_eligibility
AX010-V1-trust,AX010-V1,trust,candidate_filter_not_final_eligibility
AX010-V1-society,AX010-V1,society,candidate_filter_not_final_eligibility
AX010-V1-section8,AX010-V1,section8,candidate_filter_not_final_eligibility
AX010-V1-other,AX010-V1,other,candidate_filter_not_final_eligibility
AX010-V1-individual,AX010-V1,individual,candidate_filter_not_final_eligibility
AX010-V1-huf,AX010-V1,huf,candidate_filter_not_final_eligibility
AX011-V1-sole_proprietor,AX011-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX011-V1-partnership,AX011-V1,partnership,candidate_filter_not_final_eligibility
AX011-V1-llp,AX011-V1,llp,candidate_filter_not_final_eligibility
AX011-V1-private_company,AX011-V1,private_company,candidate_filter_not_final_eligibility
AX011-V1-public_company,AX011-V1,public_company,candidate_filter_not_final_eligibility
AX011-V1-trust,AX011-V1,trust,candidate_filter_not_final_eligibility
AX011-V1-society,AX011-V1,society,candidate_filter_not_final_eligibility
AX011-V1-section8,AX011-V1,section8,candidate_filter_not_final_eligibility
AX011-V1-other,AX011-V1,other,candidate_filter_not_final_eligibility
AX011-V1-individual,AX011-V1,individual,candidate_filter_not_final_eligibility
AX011-V1-huf,AX011-V1,huf,candidate_filter_not_final_eligibility
AX012-V1-sole_proprietor,AX012-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX012-V1-partnership,AX012-V1,partnership,candidate_filter_not_final_eligibility
AX012-V1-llp,AX012-V1,llp,candidate_filter_not_final_eligibility
AX012-V1-private_company,AX012-V1,private_company,candidate_filter_not_final_eligibility
AX012-V1-public_company,AX012-V1,public_company,candidate_filter_not_final_eligibility
AX012-V1-trust,AX012-V1,trust,candidate_filter_not_final_eligibility
AX012-V1-society,AX012-V1,society,candidate_filter_not_final_eligibility
AX012-V1-section8,AX012-V1,section8,candidate_filter_not_final_eligibility
AX012-V1-other,AX012-V1,other,candidate_filter_not_final_eligibility
AX012-V1-individual,AX012-V1,individual,candidate_filter_not_final_eligibility
AX012-V1-huf,AX012-V1,huf,candidate_filter_not_final_eligibility
AX013-V1-sole_proprietor,AX013-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX013-V1-partnership,AX013-V1,partnership,candidate_filter_not_final_eligibility
AX013-V1-llp,AX013-V1,llp,candidate_filter_not_final_eligibility
AX013-V1-private_company,AX013-V1,private_company,candidate_filter_not_final_eligibility
AX013-V1-public_company,AX013-V1,public_company,candidate_filter_not_final_eligibility
AX013-V1-trust,AX013-V1,trust,candidate_filter_not_final_eligibility
AX013-V1-society,AX013-V1,society,candidate_filter_not_final_eligibility
AX013-V1-section8,AX013-V1,section8,candidate_filter_not_final_eligibility
AX013-V1-other,AX013-V1,other,candidate_filter_not_final_eligibility
AX013-V1-individual,AX013-V1,individual,candidate_filter_not_final_eligibility
AX013-V1-huf,AX013-V1,huf,candidate_filter_not_final_eligibility
AX014-V1-individual,AX014-V1,individual,candidate_filter_not_final_eligibility
AX015-V1-sole_proprietor,AX015-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX015-V1-partnership,AX015-V1,partnership,candidate_filter_not_final_eligibility
AX015-V1-llp,AX015-V1,llp,candidate_filter_not_final_eligibility
AX015-V1-private_company,AX015-V1,private_company,candidate_filter_not_final_eligibility
AX015-V1-public_company,AX015-V1,public_company,candidate_filter_not_final_eligibility
AX015-V1-trust,AX015-V1,trust,candidate_filter_not_final_eligibility
AX015-V1-society,AX015-V1,society,candidate_filter_not_final_eligibility
AX015-V1-section8,AX015-V1,section8,candidate_filter_not_final_eligibility
AX015-V1-other,AX015-V1,other,candidate_filter_not_final_eligibility
AX015-V1-individual,AX015-V1,individual,candidate_filter_not_final_eligibility
AX015-V1-huf,AX015-V1,huf,candidate_filter_not_final_eligibility
AX016-V1-sole_proprietor,AX016-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX016-V1-partnership,AX016-V1,partnership,candidate_filter_not_final_eligibility
AX016-V1-llp,AX016-V1,llp,candidate_filter_not_final_eligibility
AX016-V1-private_company,AX016-V1,private_company,candidate_filter_not_final_eligibility
AX016-V1-public_company,AX016-V1,public_company,candidate_filter_not_final_eligibility
AX016-V1-trust,AX016-V1,trust,candidate_filter_not_final_eligibility
AX016-V1-society,AX016-V1,society,candidate_filter_not_final_eligibility
AX016-V1-section8,AX016-V1,section8,candidate_filter_not_final_eligibility
AX016-V1-other,AX016-V1,other,candidate_filter_not_final_eligibility
AX016-V1-individual,AX016-V1,individual,candidate_filter_not_final_eligibility
AX016-V1-huf,AX016-V1,huf,candidate_filter_not_final_eligibility
AX017-V1-sole_proprietor,AX017-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX017-V1-partnership,AX017-V1,partnership,candidate_filter_not_final_eligibility
AX017-V1-llp,AX017-V1,llp,candidate_filter_not_final_eligibility
AX017-V1-private_company,AX017-V1,private_company,candidate_filter_not_final_eligibility
AX017-V1-public_company,AX017-V1,public_company,candidate_filter_not_final_eligibility
AX017-V1-trust,AX017-V1,trust,candidate_filter_not_final_eligibility
AX017-V1-society,AX017-V1,society,candidate_filter_not_final_eligibility
AX017-V1-section8,AX017-V1,section8,candidate_filter_not_final_eligibility
AX017-V1-other,AX017-V1,other,candidate_filter_not_final_eligibility
AX017-V1-individual,AX017-V1,individual,candidate_filter_not_final_eligibility
AX017-V1-huf,AX017-V1,huf,candidate_filter_not_final_eligibility
AX018-V1-sole_proprietor,AX018-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX018-V1-partnership,AX018-V1,partnership,candidate_filter_not_final_eligibility
AX018-V1-llp,AX018-V1,llp,candidate_filter_not_final_eligibility
AX018-V1-private_company,AX018-V1,private_company,candidate_filter_not_final_eligibility
AX018-V1-public_company,AX018-V1,public_company,candidate_filter_not_final_eligibility
AX018-V1-trust,AX018-V1,trust,candidate_filter_not_final_eligibility
AX018-V1-society,AX018-V1,society,candidate_filter_not_final_eligibility
AX018-V1-section8,AX018-V1,section8,candidate_filter_not_final_eligibility
AX018-V1-other,AX018-V1,other,candidate_filter_not_final_eligibility
AX018-V1-individual,AX018-V1,individual,candidate_filter_not_final_eligibility
AX018-V1-huf,AX018-V1,huf,candidate_filter_not_final_eligibility
AX019-V1-sole_proprietor,AX019-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX019-V1-partnership,AX019-V1,partnership,candidate_filter_not_final_eligibility
AX019-V1-llp,AX019-V1,llp,candidate_filter_not_final_eligibility
AX019-V1-private_company,AX019-V1,private_company,candidate_filter_not_final_eligibility
AX019-V1-public_company,AX019-V1,public_company,candidate_filter_not_final_eligibility
AX019-V1-trust,AX019-V1,trust,candidate_filter_not_final_eligibility
AX019-V1-society,AX019-V1,society,candidate_filter_not_final_eligibility
AX019-V1-section8,AX019-V1,section8,candidate_filter_not_final_eligibility
AX019-V1-other,AX019-V1,other,candidate_filter_not_final_eligibility
AX019-V1-individual,AX019-V1,individual,candidate_filter_not_final_eligibility
AX019-V1-huf,AX019-V1,huf,candidate_filter_not_final_eligibility
AX020-V1-sole_proprietor,AX020-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX020-V1-partnership,AX020-V1,partnership,candidate_filter_not_final_eligibility
AX020-V1-llp,AX020-V1,llp,candidate_filter_not_final_eligibility
AX020-V1-private_company,AX020-V1,private_company,candidate_filter_not_final_eligibility
AX020-V1-public_company,AX020-V1,public_company,candidate_filter_not_final_eligibility
AX020-V1-trust,AX020-V1,trust,candidate_filter_not_final_eligibility
AX020-V1-society,AX020-V1,society,candidate_filter_not_final_eligibility
AX020-V1-section8,AX020-V1,section8,candidate_filter_not_final_eligibility
AX020-V1-other,AX020-V1,other,candidate_filter_not_final_eligibility
AX020-V1-individual,AX020-V1,individual,candidate_filter_not_final_eligibility
AX020-V1-huf,AX020-V1,huf,candidate_filter_not_final_eligibility
AX021-V1-sole_proprietor,AX021-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX021-V1-partnership,AX021-V1,partnership,candidate_filter_not_final_eligibility
AX021-V1-llp,AX021-V1,llp,candidate_filter_not_final_eligibility
AX021-V1-private_company,AX021-V1,private_company,candidate_filter_not_final_eligibility
AX021-V1-public_company,AX021-V1,public_company,candidate_filter_not_final_eligibility
AX021-V1-trust,AX021-V1,trust,candidate_filter_not_final_eligibility
AX021-V1-society,AX021-V1,society,candidate_filter_not_final_eligibility
AX021-V1-section8,AX021-V1,section8,candidate_filter_not_final_eligibility
AX021-V1-other,AX021-V1,other,candidate_filter_not_final_eligibility
AX021-V1-individual,AX021-V1,individual,candidate_filter_not_final_eligibility
AX021-V1-huf,AX021-V1,huf,candidate_filter_not_final_eligibility
AX022-V1-sole_proprietor,AX022-V1,sole_proprietor,candidate_filter_not_final_eligibility
AX022-V1-partnership,AX022-V1,partnership,candidate_filter_not_final_eligibility
AX022-V1-llp,AX022-V1,llp,candidate_filter_not_final_eligibility
AX022-V1-private_company,AX022-V1,private_company,candidate_filter_not_final_eligibility
AX022-V1-public_company,AX022-V1,public_company,candidate_filter_not_final_eligibility
AX022-V1-trust,AX022-V1,trust,candidate_filter_not_final_eligibility
AX022-V1-society,AX022-V1,society,candidate_filter_not_final_eligibility
AX022-V1-section8,AX022-V1,section8,candidate_filter_not_final_eligibility
AX022-V1-other,AX022-V1,other,candidate_filter_not_final_eligibility
AX022-V1-individual,AX022-V1,individual,candidate_filter_not_final_eligibility
AX022-V1-huf,AX022-V1,huf,candidate_filter_not_final_eligibility
AX023-V1-sole_proprietor,AX023-V1,sole_proprietor,candidate_filter_not_final_eligibility
