coverage_id,jurisdiction_id,topic,applicability_status,authority_url,application_url,source_id,coverage_status,next_verification,legacy_row_id,linked_rule_ids,filing_mode,physical_submission,applicant_visit,inspection,testing_or_notarisation,documents,procedure_urls
PB-professional_tax,IN-PB,professional_tax,levy_evidenced_schedule_requires_review,https://psdt.punjab.gov.in/,https://psdt.punjab.gov.in/,PB_PT_RULES,partial_rule_research,"Verify current schedule, employer versus own-account liability, exemptions, registration time, payment and return dates. This does not mean every entity owes tax.",S015,S-PB-PSDT-REG-V1|S-PB-PSDT-ELECT-V1,online|unverified,unverified,unverified,unverified,unverified,PAN upload; entity and applicant particulars; address/contact and employer details | Election form; registration details; payment particulars,https://psdt.punjab.gov.in/register|https://psdt.punjab.gov.in/
PB-shops_establishments,IN-PB,shops_establishments,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S015,,unverified,unverified,unverified,unverified,unverified,,
PB-labour_welfare_fund,IN-PB,labour_welfare_fund,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S015,,unverified,unverified,unverified,unverified,unverified,,
PB-factory_licensing,IN-PB,factory_licensing,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S015,,unverified,unverified,unverified,unverified,unverified,,
PB-pollution_cte,IN-PB,pollution_cte,requires_activity_and_local_law_review,https://ppcb.punjab.gov.in/en/,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S015,,unverified,unverified,unverified,unverified,unverified,,
PB-pollution_cto,IN-PB,pollution_cto,requires_activity_and_local_law_review,https://ppcb.punjab.gov.in/en/,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S015,,unverified,unverified,unverified,unverified,unverified,,
PB-hazardous_waste,IN-PB,hazardous_waste,requires_activity_and_local_law_review,https://ppcb.punjab.gov.in/en/,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S015,,unverified,unverified,unverified,unverified,unverified,,
PB-fire_safety,IN-PB,fire_safety,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S015,,unverified,unverified,unverified,unverified,unverified,,
PB-municipal_trade,IN-PB,municipal_trade,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,S015,,unverified,unverified,unverified,unverified,unverified,,
PB-building_occupancy,IN-PB,building_occupancy,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,S015,,unverified,unverified,unverified,unverified,unverified,,
PB-state_drug_licensing,IN-PB,state_drug_licensing,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S015,,unverified,unverified,unverified,unverified,unverified,,
PB-excise,IN-PB,excise,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S015,,unverified,unverified,unverified,unverified,unverified,,
PB-legal_metrology,IN-PB,legal_metrology,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S015,,unverified,unverified,unverified,unverified,unverified,,
PB-rera,IN-PB,rera,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S015,,unverified,unverified,unverified,unverified,unverified,,
PB-psara,IN-PB,psara,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S015,,unverified,unverified,unverified,unverified,unverified,,
PB-state_food_safety,IN-PB,state_food_safety,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S015,,unverified,unverified,unverified,unverified,unverified,,
PB-groundwater,IN-PB,groundwater,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S015,,unverified,unverified,unverified,unverified,unverified,,
PB-boilers,IN-PB,boilers,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S015,,unverified,unverified,unverified,unverified,unverified,,
RJ-professional_tax,IN-RJ,professional_tax,legacy_claim_unverified,https://swcs.rajasthan.gov.in/ApprovalsList.aspx,,RJ_SW,imported_unverified,Original Yes/No retained in legacy_rows only; verify present levy/exemptions from current official law. A missing portal is not evidence of non-levy.,S018,,unverified,unverified,unverified,unverified,unverified,,
RJ-shops_establishments,IN-RJ,shops_establishments,requires_activity_and_local_law_review,https://swcs.rajasthan.gov.in/ApprovalsList.aspx,,RJ_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S018,,unverified,unverified,unverified,unverified,unverified,,
RJ-labour_welfare_fund,IN-RJ,labour_welfare_fund,requires_activity_and_local_law_review,https://swcs.rajasthan.gov.in/ApprovalsList.aspx,,RJ_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S018,,unverified,unverified,unverified,unverified,unverified,,
RJ-factory_licensing,IN-RJ,factory_licensing,requires_activity_and_local_law_review,https://swcs.rajasthan.gov.in/ApprovalsList.aspx,,RJ_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S018,,unverified,unverified,unverified,unverified,unverified,,
RJ-pollution_cte,IN-RJ,pollution_cte,requires_activity_and_local_law_review,https://environment.rajasthan.gov.in/content/environment/en/rajasthan-state-pollution-control-board.html#,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S018,,unverified,unverified,unverified,unverified,unverified,,
RJ-pollution_cto,IN-RJ,pollution_cto,requires_activity_and_local_law_review,https://environment.rajasthan.gov.in/content/environment/en/rajasthan-state-pollution-control-board.html#,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S018,,unverified,unverified,unverified,unverified,unverified,,
RJ-hazardous_waste,IN-RJ,hazardous_waste,requires_activity_and_local_law_review,https://environment.rajasthan.gov.in/content/environment/en/rajasthan-state-pollution-control-board.html#,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S018,,unverified,unverified,unverified,unverified,unverified,,
RJ-fire_safety,IN-RJ,fire_safety,requires_activity_and_local_law_review,https://swcs.rajasthan.gov.in/ApprovalsList.aspx,,RJ_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S018,,unverified,unverified,unverified,unverified,unverified,,
RJ-municipal_trade,IN-RJ,municipal_trade,requires_activity_and_local_law_review,https://swcs.rajasthan.gov.in/ApprovalsList.aspx,,RJ_SW,discovery_only,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,S018,,unverified,unverified,unverified,unverified,unverified,,
RJ-building_occupancy,IN-RJ,building_occupancy,requires_activity_and_local_law_review,https://swcs.rajasthan.gov.in/ApprovalsList.aspx,,RJ_SW,discovery_only,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,S018,,unverified,unverified,unverified,unverified,unverified,,
RJ-state_drug_licensing,IN-RJ,state_drug_licensing,requires_activity_and_local_law_review,https://swcs.rajasthan.gov.in/ApprovalsList.aspx,,RJ_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S018,,unverified,unverified,unverified,unverified,unverified,,
RJ-excise,IN-RJ,excise,requires_activity_and_local_law_review,https://swcs.rajasthan.gov.in/ApprovalsList.aspx,,RJ_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S018,,unverified,unverified,unverified,unverified,unverified,,
RJ-legal_metrology,IN-RJ,legal_metrology,requires_activity_and_local_law_review,https://swcs.rajasthan.gov.in/ApprovalsList.aspx,,RJ_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S018,,unverified,unverified,unverified,unverified,unverified,,
RJ-rera,IN-RJ,rera,requires_activity_and_local_law_review,https://swcs.rajasthan.gov.in/ApprovalsList.aspx,,RJ_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S018,,unverified,unverified,unverified,unverified,unverified,,
RJ-psara,IN-RJ,psara,requires_activity_and_local_law_review,https://swcs.rajasthan.gov.in/ApprovalsList.aspx,,RJ_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S018,,unverified,unverified,unverified,unverified,unverified,,
RJ-state_food_safety,IN-RJ,state_food_safety,requires_activity_and_local_law_review,https://swcs.rajasthan.gov.in/ApprovalsList.aspx,,RJ_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S018,,unverified,unverified,unverified,unverified,unverified,,
RJ-groundwater,IN-RJ,groundwater,requires_activity_and_local_law_review,https://swcs.rajasthan.gov.in/ApprovalsList.aspx,,RJ_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S018,,unverified,unverified,unverified,unverified,unverified,,
RJ-boilers,IN-RJ,boilers,requires_activity_and_local_law_review,https://swcs.rajasthan.gov.in/ApprovalsList.aspx,,RJ_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S018,,unverified,unverified,unverified,unverified,unverified,,
SK-professional_tax,IN-SK,professional_tax,levy_evidenced_schedule_requires_review,https://sfc.sikkim.gov.in/,,SK_PT,levy_or_service_evidenced,"Verify current schedule, employer versus own-account liability, exemptions, registration time, payment and return dates. This does not mean every entity owes tax.",,,unverified,unverified,unverified,unverified,unverified,,
SK-shops_establishments,IN-SK,shops_establishments,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",,,unverified,unverified,unverified,unverified,unverified,,
SK-labour_welfare_fund,IN-SK,labour_welfare_fund,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",,,unverified,unverified,unverified,unverified,unverified,,
SK-factory_licensing,IN-SK,factory_licensing,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",,,unverified,unverified,unverified,unverified,unverified,,
SK-pollution_cte,IN-SK,pollution_cte,requires_activity_and_local_law_review,https://spcb.sikkim.gov.in/index.html,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",,,unverified,unverified,unverified,unverified,unverified,,
SK-pollution_cto,IN-SK,pollution_cto,requires_activity_and_local_law_review,https://spcb.sikkim.gov.in/index.html,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",,,unverified,unverified,unverified,unverified,unverified,,
SK-hazardous_waste,IN-SK,hazardous_waste,requires_activity_and_local_law_review,https://spcb.sikkim.gov.in/index.html,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",,,unverified,unverified,unverified,unverified,unverified,,
SK-fire_safety,IN-SK,fire_safety,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",,,unverified,unverified,unverified,unverified,unverified,,
SK-municipal_trade,IN-SK,municipal_trade,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,,,unverified,unverified,unverified,unverified,unverified,,
SK-building_occupancy,IN-SK,building_occupancy,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,,,unverified,unverified,unverified,unverified,unverified,,
SK-state_drug_licensing,IN-SK,state_drug_licensing,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",,,unverified,unverified,unverified,unverified,unverified,,
SK-excise,IN-SK,excise,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",,,unverified,unverified,unverified,unverified,unverified,,
SK-legal_metrology,IN-SK,legal_metrology,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",,,unverified,unverified,unverified,unverified,unverified,,
SK-rera,IN-SK,rera,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",,,unverified,unverified,unverified,unverified,unverified,,
SK-psara,IN-SK,psara,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",,,unverified,unverified,unverified,unverified,unverified,,
SK-state_food_safety,IN-SK,state_food_safety,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",,,unverified,unverified,unverified,unverified,unverified,,
SK-groundwater,IN-SK,groundwater,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",,,unverified,unverified,unverified,unverified,unverified,,
SK-boilers,IN-SK,boilers,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",,,unverified,unverified,unverified,unverified,unverified,,
TN-professional_tax,IN-TN,professional_tax,legacy_claim_unverified,https://www.nsws.gov.in/state-list,,NSWS,imported_unverified,Original Yes/No retained in legacy_rows only; verify present levy/exemptions from current official law. A missing portal is not evidence of non-levy.,S004,,unverified,unverified,unverified,unverified,unverified,,
TN-shops_establishments,IN-TN,shops_establishments,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,TN_SE,partial_rule_research,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S004,S-TN-SHOPS-REG-V1,online,unverified,unverified,unverified,unverified,PAN; establishment address evidence (GST/EB bill as form requires); trade licence; Tamil name-board photo; employer/worker details,https://labour.tn.gov.in/services/shop-establishments/registration
TN-labour_welfare_fund,IN-TN,labour_welfare_fund,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S004,,unverified,unverified,unverified,unverified,unverified,,
TN-factory_licensing,IN-TN,factory_licensing,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S004,,unverified,unverified,unverified,unverified,unverified,,
TN-pollution_cte,IN-TN,pollution_cte,requires_activity_and_local_law_review,http://www.tnpcb.gov.in,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S004,,unverified,unverified,unverified,unverified,unverified,,
TN-pollution_cto,IN-TN,pollution_cto,requires_activity_and_local_law_review,http://www.tnpcb.gov.in,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S004,,unverified,unverified,unverified,unverified,unverified,,
TN-hazardous_waste,IN-TN,hazardous_waste,requires_activity_and_local_law_review,http://www.tnpcb.gov.in,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S004,,unverified,unverified,unverified,unverified,unverified,,
TN-fire_safety,IN-TN,fire_safety,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S004,,unverified,unverified,unverified,unverified,unverified,,
TN-municipal_trade,IN-TN,municipal_trade,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,CHENNAI_SOP,partial_rule_research,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,S004,S-TN-GCC-TRADE-V1,online_or_assisted,unverified,unverified,conditional,unverified,Applicant identity; premises rental agreement/property-tax receipt; photographs; further category-specific documents may be requested,https://chennaicorporation.gov.in/gcc/online-services/trade-license/
TN-building_occupancy,IN-TN,building_occupancy,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,S004,,unverified,unverified,unverified,unverified,unverified,,
TN-state_drug_licensing,IN-TN,state_drug_licensing,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S004,,unverified,unverified,unverified,unverified,unverified,,
TN-excise,IN-TN,excise,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S004,,unverified,unverified,unverified,unverified,unverified,,
TN-legal_metrology,IN-TN,legal_metrology,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S004,,unverified,unverified,unverified,unverified,unverified,,
TN-rera,IN-TN,rera,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S004,,unverified,unverified,unverified,unverified,unverified,,
TN-psara,IN-TN,psara,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S004,,unverified,unverified,unverified,unverified,unverified,,
TN-state_food_safety,IN-TN,state_food_safety,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S004,,unverified,unverified,unverified,unverified,unverified,,
TN-groundwater,IN-TN,groundwater,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S004,,unverified,unverified,unverified,unverified,unverified,,
TN-boilers,IN-TN,boilers,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S004,,unverified,unverified,unverified,unverified,unverified,,
TG-professional_tax,IN-TG,professional_tax,legacy_claim_unverified,https://www.nsws.gov.in/state-list,,NSWS,imported_unverified,Original Yes/No retained in legacy_rows only; verify present levy/exemptions from current official law. A missing portal is not evidence of non-levy.,S005,,unverified,unverified,unverified,unverified,unverified,,
TG-shops_establishments,IN-TG,shops_establishments,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S005,,unverified,unverified,unverified,unverified,unverified,,
TG-labour_welfare_fund,IN-TG,labour_welfare_fund,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S005,,unverified,unverified,unverified,unverified,unverified,,
TG-factory_licensing,IN-TG,factory_licensing,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S005,,unverified,unverified,unverified,unverified,unverified,,
TG-pollution_cte,IN-TG,pollution_cte,requires_activity_and_local_law_review,https://tgpcb.cgg.gov.in/,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S005,,unverified,unverified,unverified,unverified,unverified,,
TG-pollution_cto,IN-TG,pollution_cto,requires_activity_and_local_law_review,https://tgpcb.cgg.gov.in/,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S005,,unverified,unverified,unverified,unverified,unverified,,
TG-hazardous_waste,IN-TG,hazardous_waste,requires_activity_and_local_law_review,https://tgpcb.cgg.gov.in/,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S005,,unverified,unverified,unverified,unverified,unverified,,
TG-fire_safety,IN-TG,fire_safety,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S005,,unverified,unverified,unverified,unverified,unverified,,
TG-municipal_trade,IN-TG,municipal_trade,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,S005,,unverified,unverified,unverified,unverified,unverified,,
TG-building_occupancy,IN-TG,building_occupancy,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,S005,,unverified,unverified,unverified,unverified,unverified,,
TG-state_drug_licensing,IN-TG,state_drug_licensing,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S005,,unverified,unverified,unverified,unverified,unverified,,
TG-excise,IN-TG,excise,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S005,,unverified,unverified,unverified,unverified,unverified,,
TG-legal_metrology,IN-TG,legal_metrology,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S005,,unverified,unverified,unverified,unverified,unverified,,
TG-rera,IN-TG,rera,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S005,,unverified,unverified,unverified,unverified,unverified,,
TG-psara,IN-TG,psara,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S005,,unverified,unverified,unverified,unverified,unverified,,
TG-state_food_safety,IN-TG,state_food_safety,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S005,,unverified,unverified,unverified,unverified,unverified,,
TG-groundwater,IN-TG,groundwater,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S005,,unverified,unverified,unverified,unverified,unverified,,
TG-boilers,IN-TG,boilers,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S005,,unverified,unverified,unverified,unverified,unverified,,
TR-professional_tax,IN-TR,professional_tax,levy_evidenced_schedule_requires_review,https://www.indiacode.nic.in/handle/123456789/18126?sam_handle=123456789%2F2509,,TR_PT,levy_or_service_evidenced,"Verify current schedule, employer versus own-account liability, exemptions, registration time, payment and return dates. This does not mean every entity owes tax.",,,unverified,unverified,unverified,unverified,unverified,,
TR-shops_establishments,IN-TR,shops_establishments,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",,,unverified,unverified,unverified,unverified,unverified,,
